id_venda,id_cliente,id_produto,data_venda,quantidade,valor_unitario,valor_total,canal_venda
4443,49,35,2025-08-12 00:17:00,2,21.65,43.3,online
4444,32,137,2025-05-05 09:24:08,1,6944.32,6944.32,online
4445,25,77,2025-07-14 11:03:06,4,6237.15,24948.6,marketplace
4446,34,197,2025-10-03 02:08:01,5,1811.01,9055.05,marketplace
4447,57,82,2025-07-24 15:45:05,3,7118.16,21354.48,marketplace
4448,75,43,2025-08-28 18:58:43,1,3876.7,3876.7,online
4449,69,169,2025-11-14 01:59:10,4,5894.16,23576.64,marketplace
4450,64,20,2025-10-02 18:56:24,3,552.26,1656.78,loja física
4451,87,143,2025-08-03 04:59:44,5,7515.96,37579.8,loja física
4452,90,53,2025-06-15 21:07:30,4,7178.61,28714.44,loja física
4453,76,1,2025-03-08 21:47:49,5,5458.41,27292.05,online
4454,64,88,2025-04-23 02:10:18,1,5192.61,5192.61,marketplace
4455,11,186,2025-03-26 18:58:33,5,3951.9,19759.5,marketplace
4456,28,180,2025-01-17 07:27:18,1,5694.59,5694.59,loja física
4457,52,51,2025-03-08 07:49:53,1,6548.52,6548.52,marketplace
4458,50,76,2024-12-24 00:30:51,2,6203.79,12407.58,online
4459,75,138,2024-12-05 15:36:08,4,2513.11,10052.44,loja física
4460,14,164,2025-03-13 18:14:26,4,4950.63,19802.52,loja física
4461,34,200,2024-12-14 21:08:35,2,5453.83,10907.66,marketplace
4462,28,167,2025-05-04 06:24:49,4,7881.23,31524.92,marketplace
4463,75,74,2025-10-11 15:04:43,5,128.85,644.25,loja física
4464,18,74,2025-01-25 03:18:30,4,128.85,515.4,marketplace
4465,85,176,2025-09-28 09:05:06,3,5408.01,16224.03,loja física
4466,72,9,2025-10-02 15:07:02,5,6513.75,32568.75,loja física
4467,94,198,2025-06-05 14:40:38,4,5770.84,23083.36,online
4468,91,38,2025-07-30 00:22:07,3,6232.85,18698.55,marketplace
4469,20,93,2025-07-28 07:21:14,3,2994.59,8983.77,online
4470,7,32,2025-05-13 06:02:11,1,7928.66,7928.66,online
4471,93,27,2025-01-04 10:51:48,1,3743.43,3743.43,marketplace
4472,62,75,2025-04-06 17:20:13,3,5102.31,15306.93,loja física
4473,77,47,2025-04-13 10:09:28,2,2635.98,5271.96,loja física
4474,83,66,2025-01-03 12:00:52,3,5395.79,16187.37,marketplace
4475,45,29,2024-11-22 01:00:01,1,6414.58,6414.58,loja física
4476,18,68,2025-03-07 01:27:31,1,1739.61,1739.61,marketplace
4477,1,11,2025-06-25 16:36:27,3,1779.66,5338.98,marketplace
4478,34,50,2025-03-16 12:08:28,4,4804.44,19217.76,online
4479,33,151,2025-10-02 04:44:30,5,5329.91,26649.55,online
4480,65,7,2025-03-03 19:20:00,4,4651.27,18605.08,marketplace
4481,2,97,2025-03-22 00:31:09,1,7149.13,7149.13,marketplace
4482,40,24,2025-02-20 13:34:14,5,6737.09,33685.45,marketplace
4483,46,192,2024-12-24 03:35:18,1,1220.78,1220.78,loja física
4484,83,82,2025-10-31 11:35:30,2,7118.16,14236.32,marketplace
4485,2,66,2025-10-30 03:00:28,5,5395.79,26978.95,online
4486,78,193,2024-12-29 01:33:31,4,4781.92,19127.68,marketplace
4487,34,55,2025-01-02 17:52:25,3,1874.63,5623.89,loja física
4488,44,69,2025-06-30 18:46:48,2,3686.82,7373.64,loja física
4489,3,19,2025-07-04 17:12:29,2,2030.43,4060.86,loja física
4490,74,64,2024-12-06 18:41:40,1,2852.48,2852.48,online
4491,24,192,2025-03-14 06:01:16,4,1220.78,4883.12,online
4492,21,169,2025-05-08 04:45:45,2,5894.16,11788.32,marketplace
4493,82,48,2025-08-21 18:17:20,3,1320.0,3960.0,online
4494,86,181,2025-01-07 14:02:59,3,2861.26,8583.78,online
4495,69,161,2025-09-28 15:30:09,3,6409.76,19229.28,marketplace
4496,100,7,2025-11-05 05:41:08,2,4651.27,9302.54,marketplace
4497,39,50,2025-10-07 14:31:33,5,4804.44,24022.2,online
4498,29,115,2025-09-14 23:12:36,4,127.28,509.12,loja física
4499,57,33,2025-06-22 08:45:04,2,5771.45,11542.9,loja física
4500,26,14,2025-09-10 04:59:21,3,6442.85,19328.55,loja física
4501,79,176,2025-07-10 01:20:50,1,5408.01,5408.01,online
4502,67,52,2025-11-20 17:04:41,4,1847.55,7390.2,marketplace
4503,29,158,2025-04-18 09:11:24,2,3769.25,7538.5,loja física
4504,14,66,2025-05-15 09:50:49,2,5395.79,10791.58,marketplace
4505,76,99,2025-07-20 10:15:03,4,4654.47,18617.88,online
4506,8,25,2025-02-19 17:40:13,1,6697.46,6697.46,online
4507,83,60,2025-06-05 16:16:57,5,7054.86,35274.3,online
4508,16,59,2025-07-18 02:42:43,3,5859.59,17578.77,loja física
4509,29,167,2025-10-29 09:44:53,1,7881.23,7881.23,online
4510,2,53,2025-09-26 20:00:00,5,7178.61,35893.05,online
4511,98,162,2025-01-21 19:14:34,4,4998.82,19995.28,loja física
4512,32,49,2025-07-22 18:10:02,4,6052.79,24211.16,online
4513,57,128,2025-07-27 11:50:05,3,7259.79,21779.37,loja física
4514,28,76,2025-04-30 23:24:01,1,6203.79,6203.79,loja física
4515,86,68,2025-07-02 08:44:44,2,1739.61,3479.22,marketplace
4516,85,197,2025-09-29 05:46:01,1,1811.01,1811.01,marketplace
4517,62,129,2025-10-24 04:14:35,2,5526.98,11053.96,loja física
4518,54,173,2025-10-27 18:40:12,3,729.63,2188.89,online
4519,68,170,2025-03-28 02:10:22,3,67.31,201.93,online
4520,12,41,2025-05-25 22:42:44,4,3148.73,12594.92,online
4521,38,178,2025-05-31 19:25:34,2,2021.54,4043.08,loja física
4522,24,72,2025-11-16 09:03:57,4,6749.08,26996.32,loja física
4523,79,117,2025-10-05 09:10:53,2,4384.13,8768.26,online
4524,8,149,2025-05-04 21:16:02,1,116.6,116.6,online
4525,21,47,2025-08-05 21:47:26,1,2635.98,2635.98,online
4526,21,29,2025-07-22 04:52:17,3,6414.58,19243.74,marketplace
4527,21,71,2025-04-25 03:06:13,1,3903.75,3903.75,online
4528,35,196,2025-09-13 03:35:57,5,3869.96,19349.8,marketplace
4529,71,191,2025-08-08 00:23:14,4,3505.32,14021.28,online
4530,14,190,2025-11-02 23:55:50,1,1325.77,1325.77,marketplace
4531,73,109,2025-05-01 16:09:20,3,714.96,2144.88,marketplace
4532,85,57,2025-02-05 03:41:11,5,2354.5,11772.5,marketplace
4533,16,166,2024-12-11 07:43:00,3,2137.67,6413.01,loja física
4534,42,26,2025-09-23 18:03:42,3,5613.17,16839.51,marketplace
4535,64,92,2024-12-06 04:52:15,4,5927.44,23709.76,loja física
4536,33,31,2025-02-20 21:39:15,5,7064.51,35322.55,online
4537,60,134,2024-12-12 09:03:42,5,1669.06,8345.3,loja física
4538,43,11,2025-02-19 17:25:37,1,1779.66,1779.66,online
4539,33,200,2024-12-25 04:22:49,1,5453.83,5453.83,online
4540,5,128,2025-10-22 10:53:16,2,7259.79,14519.58,marketplace
4541,9,66,2025-11-09 18:05:20,2,5395.79,10791.58,online
4542,31,88,2025-07-03 14:46:28,1,5192.61,5192.61,marketplace
4543,49,186,2025-03-25 04:03:24,3,3951.9,11855.7,loja física
4544,29,115,2025-06-27 16:49:25,3,127.28,381.84,online
4545,97,84,2024-11-25 21:02:20,4,7938.21,31752.84,online
4546,24,14,2025-03-21 00:23:47,5,6442.85,32214.25,loja física
4547,12,189,2025-11-03 12:56:44,3,1326.56,3979.68,marketplace
4548,81,90,2025-06-30 13:36:13,4,7450.75,29803.0,marketplace
4549,80,9,2024-11-24 02:44:01,1,6513.75,6513.75,marketplace
4550,65,80,2025-07-26 13:38:14,2,2718.51,5437.02,loja física
4551,90,87,2025-05-11 09:49:11,4,7710.49,30841.96,loja física
4552,74,92,2024-11-27 23:30:31,4,5927.44,23709.76,loja física
4553,81,56,2025-03-25 05:59:26,1,3960.1,3960.1,online
4554,39,50,2025-06-21 14:27:50,4,4804.44,19217.76,marketplace
4555,67,197,2025-09-18 03:07:02,4,1811.01,7244.04,marketplace
4556,58,116,2025-10-16 06:22:09,3,2542.21,7626.63,marketplace
4557,35,166,2025-01-16 22:23:10,1,2137.67,2137.67,online
4558,73,168,2024-12-30 17:15:51,5,5044.32,25221.6,marketplace
4559,69,136,2025-10-15 23:02:16,4,2269.96,9079.84,loja física
4560,28,137,2025-03-12 13:47:07,3,6944.32,20832.96,loja física
4561,17,125,2025-01-15 21:59:34,2,6286.32,12572.64,marketplace
4562,85,9,2025-09-30 08:18:03,3,6513.75,19541.25,loja física
4563,47,11,2025-04-24 12:54:38,2,1779.66,3559.32,marketplace
4564,43,162,2025-03-15 08:11:25,3,4998.82,14996.46,loja física
4565,7,54,2025-07-30 11:07:27,4,518.22,2072.88,loja física
4566,12,169,2025-03-14 03:40:03,4,5894.16,23576.64,marketplace
4567,35,127,2025-07-18 04:35:19,2,5560.18,11120.36,loja física
4568,11,68,2025-04-13 01:50:53,2,1739.61,3479.22,marketplace
4569,81,10,2025-03-30 12:32:43,5,7563.09,37815.45,marketplace
4570,93,148,2025-10-11 14:02:51,4,2817.24,11268.96,loja física
4571,54,145,2025-03-23 18:26:10,4,1607.94,6431.76,online
4572,57,141,2025-08-17 05:03:28,2,1916.69,3833.38,loja física
4573,39,72,2024-12-31 21:57:41,1,6749.08,6749.08,marketplace
4574,36,108,2025-06-27 10:27:45,3,1251.95,3755.85,marketplace
4575,76,97,2025-03-17 12:08:29,4,7149.13,28596.52,online
4576,13,86,2025-10-11 11:16:47,4,5446.58,21786.32,marketplace
4577,23,94,2024-11-22 19:09:30,3,4429.06,13287.18,loja física
4578,73,63,2025-10-03 19:24:50,4,354.05,1416.2,online
4579,77,167,2025-01-11 20:05:21,3,7881.23,23643.69,loja física
4580,7,42,2025-06-30 16:09:16,1,4214.82,4214.82,online
4581,40,65,2025-06-01 16:21:09,2,1568.12,3136.24,loja física
4582,92,64,2025-11-01 07:56:03,1,2852.48,2852.48,loja física
4583,79,88,2025-01-28 11:03:45,2,5192.61,10385.22,loja física
4584,56,10,2025-10-27 09:58:19,2,7563.09,15126.18,loja física
4585,59,90,2025-02-17 17:39:35,5,7450.75,37253.75,marketplace
4586,49,48,2025-08-24 18:10:35,1,1320.0,1320.0,loja física
4587,98,96,2025-04-26 19:52:19,3,5811.56,17434.68,loja física
4588,64,153,2024-12-26 19:02:25,5,4441.51,22207.55,online
4589,69,183,2025-01-11 03:47:07,3,5982.54,17947.62,loja física
4590,65,195,2025-02-12 20:06:49,1,7452.98,7452.98,online
4591,19,9,2025-08-31 10:02:45,4,6513.75,26055.0,marketplace
4592,34,80,2025-01-06 17:24:44,3,2718.51,8155.53,marketplace
4593,57,111,2025-01-22 08:52:19,2,2373.6,4747.2,loja física
4594,61,150,2025-01-07 13:17:55,5,6961.72,34808.6,loja física
4595,40,128,2025-08-06 20:32:36,3,7259.79,21779.37,marketplace
4596,38,181,2025-07-14 04:02:20,3,2861.26,8583.78,loja física
4597,3,153,2024-12-11 22:02:11,5,4441.51,22207.55,loja física
4598,22,121,2025-07-19 03:08:31,3,5689.3,17067.9,loja física
4599,87,82,2025-08-30 12:45:21,5,7118.16,35590.8,marketplace
4600,10,29,2024-11-30 19:52:54,3,6414.58,19243.74,loja física
4601,61,88,2024-11-30 04:11:42,2,5192.61,10385.22,loja física
4602,23,122,2025-01-23 12:00:21,5,491.62,2458.1,marketplace
4603,80,41,2025-02-01 02:32:00,5,3148.73,15743.65,loja física
4604,13,177,2024-12-25 07:13:14,4,7307.24,29228.96,marketplace
4605,68,94,2024-11-22 14:01:59,5,4429.06,22145.3,online
4606,61,27,2025-09-23 22:17:14,1,3743.43,3743.43,loja física
4607,97,193,2024-12-11 19:43:07,1,4781.92,4781.92,loja física
4608,31,8,2025-03-16 18:39:14,4,6008.6,24034.4,loja física
4609,61,151,2025-03-26 22:43:56,2,5329.91,10659.82,marketplace
4610,60,165,2025-03-29 18:03:19,1,3815.09,3815.09,marketplace
4611,61,69,2025-09-27 02:36:38,1,3686.82,3686.82,marketplace
4612,20,158,2025-04-23 20:29:34,3,3769.25,11307.75,online
4613,81,36,2025-08-03 16:55:48,4,1152.03,4608.12,marketplace
4614,69,35,2025-03-06 17:24:35,4,21.65,86.6,online
4615,54,63,2025-11-02 22:47:57,2,354.05,708.1,loja física
4616,56,87,2025-07-21 05:55:20,5,7710.49,38552.45,marketplace
4617,40,44,2025-03-07 02:12:31,5,37.54,187.7,loja física
4618,81,88,2025-09-03 08:47:31,5,5192.61,25963.05,marketplace
4619,27,30,2025-05-05 22:56:46,5,3653.33,18266.65,loja física
4620,6,128,2024-12-14 11:40:05,4,7259.79,29039.16,loja física
4621,61,43,2025-09-27 22:37:03,4,3876.7,15506.8,loja física
4622,97,180,2025-05-10 11:02:56,5,5694.59,28472.95,loja física
4623,39,22,2025-11-09 16:40:39,2,5745.02,11490.04,loja física
4624,34,173,2025-05-10 10:20:44,2,729.63,1459.26,online
4625,78,38,2025-11-19 11:48:10,5,6232.85,31164.25,online
4626,24,146,2025-03-18 15:48:31,3,4663.52,13990.56,loja física
4627,3,146,2025-06-24 15:24:34,4,4663.52,18654.08,loja física
4628,28,127,2025-08-13 01:27:52,4,5560.18,22240.72,loja física
4629,97,98,2025-05-19 20:54:03,4,1045.74,4182.96,marketplace
4630,89,151,2025-07-24 23:27:43,1,5329.91,5329.91,online
4631,20,80,2025-09-19 05:34:35,1,2718.51,2718.51,online
4632,64,179,2025-01-03 16:05:33,2,2460.12,4920.24,marketplace
4633,10,52,2025-09-25 19:56:52,1,1847.55,1847.55,online
4634,44,39,2025-06-01 01:52:36,3,5398.29,16194.87,marketplace
4635,88,195,2025-07-09 16:49:00,5,7452.98,37264.9,loja física
4636,85,17,2024-12-15 17:26:20,5,5744.42,28722.1,marketplace
4637,92,170,2025-05-01 19:44:48,4,67.31,269.24,online
4638,16,169,2025-11-16 14:50:03,5,5894.16,29470.8,online
4639,26,167,2024-12-24 18:09:31,4,7881.23,31524.92,loja física
4640,3,142,2025-06-29 19:00:18,5,5648.87,28244.35,loja física
4641,75,108,2025-10-10 18:11:56,2,1251.95,2503.9,marketplace
4642,66,85,2025-11-10 12:37:01,2,3266.63,6533.26,online
4643,48,170,2025-02-28 05:59:52,5,67.31,336.55,marketplace
4644,16,47,2025-09-09 02:49:21,2,2635.98,5271.96,marketplace
4645,20,58,2025-03-22 10:28:51,1,7660.78,7660.78,online
4646,100,153,2024-12-19 19:49:48,3,4441.51,13324.53,marketplace
4647,70,170,2025-09-22 04:35:39,2,67.31,134.62,marketplace
4648,72,26,2025-05-13 08:40:56,1,5613.17,5613.17,loja física
4649,81,45,2025-09-04 06:59:59,1,6075.0,6075.0,online
4650,62,173,2025-02-20 15:58:37,4,729.63,2918.52,loja física
4651,100,78,2025-09-25 11:50:46,5,4109.14,20545.7,marketplace
4652,60,78,2025-03-29 08:29:48,5,4109.14,20545.7,marketplace
4653,78,108,2025-09-19 19:30:13,2,1251.95,2503.9,loja física
4654,24,165,2025-06-29 05:29:59,3,3815.09,11445.27,online
4655,73,31,2025-07-15 22:50:15,3,7064.51,21193.53,marketplace
4656,35,121,2025-11-09 11:13:03,5,5689.3,28446.5,loja física
4657,43,152,2025-07-23 02:11:39,5,354.04,1770.2,marketplace
4658,98,140,2025-09-04 17:42:58,5,3458.6,17293.0,marketplace
4659,7,35,2024-12-02 12:33:31,3,21.65,64.95,online
4660,32,111,2025-01-03 01:51:49,3,2373.6,7120.8,marketplace
4661,26,200,2025-05-12 02:41:45,1,5453.83,5453.83,marketplace
4662,96,188,2025-01-30 21:41:21,1,4322.47,4322.47,online
4663,33,110,2025-05-21 04:00:54,1,3237.41,3237.41,online
4664,52,167,2025-11-15 02:50:24,5,7881.23,39406.15,loja física
4665,41,150,2024-11-22 07:01:59,2,6961.72,13923.44,online
4666,4,177,2025-03-07 07:19:49,5,7307.24,36536.2,marketplace
4667,66,144,2024-12-19 00:05:14,1,646.02,646.02,loja física
4668,36,155,2025-09-30 22:48:22,3,7049.38,21148.14,online
4669,83,92,2025-01-26 12:17:41,4,5927.44,23709.76,loja física
4670,94,106,2024-12-03 05:19:47,3,4026.26,12078.78,marketplace
4671,45,151,2025-04-22 05:03:42,4,5329.91,21319.64,loja física
4672,80,130,2025-09-13 09:15:39,4,2844.68,11378.72,loja física
4673,5,4,2025-01-14 10:47:33,2,1271.94,2543.88,marketplace
4674,70,160,2025-09-14 22:02:32,5,1053.48,5267.4,marketplace
4675,8,161,2024-12-22 04:15:48,4,6409.76,25639.04,marketplace
4676,19,51,2025-08-31 22:15:38,5,6548.52,32742.6,marketplace
4677,64,71,2025-02-06 22:06:13,3,3903.75,11711.25,marketplace
4678,67,8,2025-05-09 16:32:34,5,6008.6,30043.0,online
4679,47,128,2025-11-16 03:27:56,5,7259.79,36298.95,marketplace
4680,58,179,2025-06-17 08:50:32,1,2460.12,2460.12,marketplace
4681,6,23,2025-03-06 07:02:02,1,7893.32,7893.32,loja física
4682,71,103,2025-03-27 19:48:33,2,1790.61,3581.22,marketplace
4683,52,193,2025-05-06 08:58:53,3,4781.92,14345.76,online
4684,30,46,2024-12-22 20:19:15,3,438.2,1314.6,online
4685,23,164,2025-03-09 19:09:05,3,4950.63,14851.89,online
4686,63,142,2025-01-14 14:05:13,1,5648.87,5648.87,online
4687,59,169,2025-11-04 03:29:40,3,5894.16,17682.48,loja física
4688,18,15,2025-06-22 02:03:30,3,2116.47,6349.41,online
4689,15,17,2025-03-13 22:31:23,3,5744.42,17233.26,online
4690,89,174,2025-08-25 10:41:49,2,5664.64,11329.28,marketplace
4691,99,40,2025-04-22 08:23:32,3,198.18,594.54,marketplace
4692,11,81,2025-03-11 06:28:56,2,3611.78,7223.56,marketplace
4693,21,154,2025-08-19 04:28:17,1,1830.78,1830.78,loja física
4694,32,140,2025-10-05 14:50:55,1,3458.6,3458.6,loja física
4695,63,11,2025-07-17 08:31:43,1,1779.66,1779.66,marketplace
4696,21,185,2025-05-26 06:27:25,2,3609.57,7219.14,loja física
4697,8,140,2025-11-10 22:02:14,3,3458.6,10375.8,loja física
4698,36,101,2025-08-06 02:28:15,1,600.38,600.38,online
4699,78,72,2025-07-05 22:35:36,3,6749.08,20247.24,online
4700,54,12,2025-09-14 01:29:59,2,4547.24,9094.48,marketplace
4701,82,94,2025-02-28 06:29:10,2,4429.06,8858.12,marketplace
4702,33,175,2025-05-27 03:10:20,2,3321.56,6643.12,online
4703,12,88,2025-01-23 02:43:26,1,5192.61,5192.61,marketplace
4704,53,53,2025-09-30 22:41:51,3,7178.61,21535.83,loja física
4705,96,134,2025-11-21 09:39:52,1,1669.06,1669.06,online
4706,26,90,2025-08-08 10:48:07,2,7450.75,14901.5,loja física
4707,91,167,2025-05-18 19:31:33,4,7881.23,31524.92,marketplace
4708,11,151,2025-03-17 20:37:09,1,5329.91,5329.91,online
4709,34,169,2025-09-08 13:23:22,1,5894.16,5894.16,marketplace
4710,67,48,2025-07-07 09:42:33,5,1320.0,6600.0,loja física
4711,61,166,2025-05-06 11:39:54,1,2137.67,2137.67,online
4712,17,146,2025-01-05 07:38:35,5,4663.52,23317.6,online
4713,87,140,2025-01-02 21:15:40,4,3458.6,13834.4,loja física
4714,2,128,2024-11-23 06:33:44,2,7259.79,14519.58,online
4715,56,199,2025-09-04 05:49:54,3,5740.23,17220.69,online
4716,15,52,2025-09-26 22:43:23,4,1847.55,7390.2,online
4717,43,162,2024-11-26 22:51:20,1,4998.82,4998.82,loja física
4718,30,164,2025-07-24 21:03:02,1,4950.63,4950.63,online
4719,36,180,2025-07-30 06:46:25,4,5694.59,22778.36,loja física
4720,1,103,2025-08-13 10:25:06,3,1790.61,5371.83,marketplace
4721,71,196,2025-05-14 08:31:41,4,3869.96,15479.84,online
4722,89,94,2025-05-24 18:10:17,1,4429.06,4429.06,online
4723,83,47,2025-10-18 00:42:06,1,2635.98,2635.98,marketplace
4724,80,124,2025-08-26 11:07:20,2,3891.15,7782.3,loja física
4725,96,191,2024-11-26 20:20:42,3,3505.32,10515.96,loja física
4726,37,27,2025-09-13 12:15:10,3,3743.43,11230.29,online
4727,27,9,2025-03-01 18:33:07,2,6513.75,13027.5,marketplace
4728,64,186,2025-09-23 01:31:29,5,3951.9,19759.5,marketplace
4729,63,65,2024-12-13 23:41:16,1,1568.12,1568.12,online
4730,16,17,2024-12-31 19:58:59,4,5744.42,22977.68,loja física
4731,10,53,2025-10-10 21:19:56,4,7178.61,28714.44,online
4732,63,91,2025-11-03 02:56:25,2,3057.66,6115.32,online
4733,51,80,2025-07-10 12:31:56,1,2718.51,2718.51,marketplace
4734,4,133,2024-11-23 08:01:53,3,6315.58,18946.74,marketplace
4735,7,186,2025-07-14 04:23:54,1,3951.9,3951.9,online
4736,47,80,2025-08-15 23:56:30,3,2718.51,8155.53,online
4737,86,122,2025-04-22 04:20:47,5,491.62,2458.1,marketplace
4738,61,10,2025-09-02 23:00:57,4,7563.09,30252.36,online
4739,99,75,2025-08-25 00:50:08,2,5102.31,10204.62,marketplace
4740,98,87,2025-04-18 00:59:59,4,7710.49,30841.96,loja física
4741,7,76,2025-04-30 07:41:10,4,6203.79,24815.16,online
4742,50,56,2025-01-21 13:34:26,1,3960.1,3960.1,marketplace
4743,81,141,2025-04-11 22:10:12,3,1916.69,5750.07,loja física
4744,48,178,2025-10-06 13:51:27,3,2021.54,6064.62,loja física
4745,79,123,2024-12-03 05:10:57,3,3717.23,11151.69,online
4746,78,33,2025-07-23 19:42:22,1,5771.45,5771.45,loja física
4747,100,135,2025-01-19 18:58:43,3,4538.39,13615.17,online
4748,51,58,2025-10-11 18:14:59,4,7660.78,30643.12,loja física
4749,23,4,2025-01-05 12:50:41,1,1271.94,1271.94,loja física
4750,17,2,2025-03-08 20:07:10,1,2385.09,2385.09,loja física
4751,31,178,2024-12-25 12:43:20,1,2021.54,2021.54,marketplace
4752,34,108,2025-04-01 00:33:46,5,1251.95,6259.75,loja física
4753,76,170,2025-01-19 12:30:45,3,67.31,201.93,online
4754,44,113,2025-03-25 01:01:24,1,2001.96,2001.96,marketplace
4755,26,152,2025-08-05 04:49:22,1,354.04,354.04,marketplace
4756,95,93,2024-12-08 08:50:17,1,2994.59,2994.59,loja física
4757,58,46,2025-08-18 18:52:21,5,438.2,2191.0,loja física
4758,54,124,2025-04-02 17:38:07,3,3891.15,11673.45,loja física
4759,86,136,2025-11-12 05:20:53,2,2269.96,4539.92,marketplace
4760,26,128,2025-09-30 14:34:33,1,7259.79,7259.79,online
4761,32,141,2025-10-21 21:35:15,2,1916.69,3833.38,marketplace
4762,1,189,2024-12-28 13:38:51,1,1326.56,1326.56,marketplace
4763,64,100,2025-01-21 03:13:19,2,6067.84,12135.68,online
4764,95,22,2025-09-06 03:30:53,2,5745.02,11490.04,online
4765,58,167,2025-01-19 19:35:31,1,7881.23,7881.23,loja física
4766,40,118,2025-01-04 23:06:07,5,2586.74,12933.7,online
4767,11,172,2024-11-23 09:09:23,2,534.87,1069.74,loja física
4768,95,196,2025-10-17 20:22:55,5,3869.96,19349.8,online
4769,52,64,2025-10-17 14:28:20,3,2852.48,8557.44,marketplace
4770,47,76,2025-05-08 00:47:03,2,6203.79,12407.58,online
4771,45,87,2025-09-29 07:03:08,5,7710.49,38552.45,loja física
4772,26,136,2025-05-18 07:24:48,5,2269.96,11349.8,online
4773,81,101,2025-02-18 00:21:41,4,600.38,2401.52,loja física
4774,78,159,2025-10-25 23:30:19,4,1611.19,6444.76,marketplace
4775,58,195,2025-02-06 16:34:23,1,7452.98,7452.98,marketplace
4776,7,36,2025-02-12 23:47:12,1,1152.03,1152.03,loja física
4777,89,170,2025-08-02 09:42:44,3,67.31,201.93,marketplace
4778,32,119,2025-08-25 22:19:27,3,7867.18,23601.54,marketplace
4779,71,175,2025-03-21 01:42:14,1,3321.56,3321.56,marketplace
4780,74,194,2025-01-06 17:07:30,3,2626.77,7880.31,online
4781,6,21,2025-04-20 23:01:53,2,1722.18,3444.36,online
4782,38,16,2025-09-14 07:46:45,1,4229.57,4229.57,online
4783,38,157,2025-09-26 13:03:37,2,4646.38,9292.76,online
4784,64,75,2025-05-19 19:01:21,4,5102.31,20409.24,loja física
4785,3,13,2025-01-07 19:54:06,1,4194.19,4194.19,marketplace
4786,36,78,2025-03-31 11:22:22,4,4109.14,16436.56,online
4787,28,21,2025-01-04 06:23:34,5,1722.18,8610.9,online
4788,23,189,2025-07-02 12:18:50,5,1326.56,6632.8,online
4789,55,61,2025-02-22 04:52:10,4,2558.74,10234.96,online
4790,21,163,2025-08-03 00:19:32,1,3295.6,3295.6,online
4791,1,150,2025-09-28 00:37:49,5,6961.72,34808.6,marketplace
4792,36,70,2025-04-08 13:43:22,4,194.53,778.12,loja física
4793,11,78,2025-10-05 17:53:13,2,4109.14,8218.28,online
4794,87,125,2025-03-28 12:07:23,1,6286.32,6286.32,online
4795,15,98,2025-07-22 18:25:50,5,1045.74,5228.7,online
4796,33,167,2025-07-23 21:21:12,4,7881.23,31524.92,marketplace
4797,50,96,2025-07-26 21:29:19,1,5811.56,5811.56,loja física
4798,60,155,2025-04-05 09:51:00,1,7049.38,7049.38,online
4799,90,52,2025-02-02 15:15:35,2,1847.55,3695.1,loja física
4800,47,146,2025-03-09 19:35:17,5,4663.52,23317.6,loja física
4801,46,42,2025-02-10 12:20:15,5,4214.82,21074.1,online
4802,15,122,2025-06-26 11:54:32,3,491.62,1474.86,online
4803,48,48,2025-02-12 06:47:39,4,1320.0,5280.0,loja física
4804,83,103,2024-11-22 12:19:00,3,1790.61,5371.83,loja física
4805,95,21,2025-01-28 15:42:13,1,1722.18,1722.18,marketplace
4806,96,190,2025-10-24 19:58:39,1,1325.77,1325.77,loja física
4807,90,137,2024-11-21 10:12:05,4,6944.32,27777.28,marketplace
4808,82,132,2024-12-14 16:52:27,5,682.7,3413.5,online
4809,62,108,2025-06-03 13:15:32,3,1251.95,3755.85,online
4810,52,151,2025-08-09 21:05:38,3,5329.91,15989.73,loja física
4811,52,71,2025-09-15 10:06:16,5,3903.75,19518.75,loja física
4812,11,156,2024-12-07 11:34:33,5,2299.63,11498.15,loja física
4813,13,59,2025-06-05 17:58:10,1,5859.59,5859.59,loja física
4814,82,162,2025-08-21 03:39:42,5,4998.82,24994.1,online
4815,18,18,2025-04-14 20:38:05,1,7915.71,7915.71,loja física
4816,11,177,2025-09-12 16:51:58,1,7307.24,7307.24,marketplace
4817,25,168,2025-04-01 17:36:28,4,5044.32,20177.28,loja física
4818,62,31,2025-03-12 08:54:35,1,7064.51,7064.51,loja física
4819,29,56,2025-03-31 01:17:59,2,3960.1,7920.2,loja física
4820,85,110,2024-11-24 08:54:59,4,3237.41,12949.64,loja física
4821,93,83,2025-10-26 22:06:34,1,3635.23,3635.23,loja física
4822,52,32,2025-02-28 08:53:18,3,7928.66,23785.98,online
4823,81,116,2025-03-15 14:58:08,5,2542.21,12711.05,marketplace
4824,64,46,2025-07-27 15:23:15,5,438.2,2191.0,loja física
4825,22,175,2025-06-05 12:02:26,3,3321.56,9964.68,loja física
4826,59,17,2025-07-27 15:55:39,3,5744.42,17233.26,online
4827,42,123,2025-04-29 12:01:30,1,3717.23,3717.23,online
4828,51,50,2025-06-18 01:17:26,3,4804.44,14413.32,loja física
4829,59,50,2025-03-20 13:38:41,2,4804.44,9608.88,marketplace
4830,65,71,2024-12-06 08:49:09,4,3903.75,15615.0,marketplace
4831,68,167,2025-09-16 23:01:31,1,7881.23,7881.23,online
4832,21,95,2025-09-22 03:10:28,5,6041.81,30209.05,marketplace
4833,7,8,2025-01-03 19:47:41,5,6008.6,30043.0,loja física
4834,43,13,2024-12-24 14:22:50,2,4194.19,8388.38,loja física
